label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,-0.009056965820491314,-0.01027661468833685,-0.0026538297533988953,-0.1410622000694275,-0.0841127410531044,-0.02222002111375332,-0.20778125524520874,-0.23590540885925293,-0.05916634202003479,-0.22871854901313782,-0.4121926426887512,-0.09419034421443939,-0.15153716504573822,-0.46824073791503906,-0.13223205506801605,-0.25738921761512756,-0.41832733154296875,-0.007624361664056778,-0.300964891910553,-0.6877775192260742,-0.10239379853010178,-0.2970355749130249,-0.8282100558280945,-0.13777773082256317,-0.32088080048561096,-0.9211246371269226,-0.16306070983409882,-0.10567041486501694,-0.4635065793991089,-0.02364792302250862,-0.1148499995470047,-0.5547133088111877,-0.14217767119407654,-0.11707624047994614,-0.41250792145729065,-0.1849391907453537,-0.08641351014375687,-0.3135821223258972,-0.14350776374340057,-0.01712528057396412,-0.4131218194961548,-0.07011682540178299,-0.002131831832230091,-0.5475427508354187,-0.14769726991653442,-0.0010039955377578735,-0.4008571207523346,-0.13698376715183258,-0.057764939963817596,-0.2788946032524109,-0.09595046937465668,0.10022328794002533,-0.37906980514526367,-0.04573780298233032,0.1021723598241806,-0.4642821252346039,-0.14364172518253326,0.07330472767353058,-0.3666614294052124,-0.17280705273151398,0.03498874977231026,-0.25099977850914,-0.1432497650384903
A,0.020496532320976257,-0.004657111130654812,-0.0018233495065942407,-0.1329827457666397,-0.08600190281867981,-0.03336000442504883,-0.2493080198764801,-0.2546173930168152,-0.0882243737578392,-0.2268570214509964,-0.3315279185771942,-0.10655814409255981,-0.1662832349538803,-0.48609820008277893,-0.14147064089775085,-0.24485063552856445,-0.4881487488746643,-0.039182186126708984,-0.31472668051719666,-0.7041782140731812,-0.134096160531044,-0.30563539266586304,-0.8065131902694702,-0.11988639831542969,-0.32987383008003235,-0.9123755097389221,-0.16154903173446655,-0.0667627826333046,-0.46287116408348083,-0.057902850210666656,-0.12472818046808243,-0.6004021167755127,-0.1331838220357895,-0.08295303583145142,-0.44556519389152527,-0.1939529925584793,-0.08554386347532272,-0.3153303563594818,-0.15912853181362152,-0.006272262427955866,-0.38456884026527405,-0.03358501195907593,-0.02285085618495941,-0.5150219798088074,-0.16161766648292542,-0.034899093210697174,-0.3898197412490845,-0.14747610688209534,-0.05172805115580559,-0.30463656783103943,-0.05857416242361069,0.055850375443696976,-0.37859413027763367,-0.10985316336154938,0.06424664705991745,-0.4494802951812744,-0.1769988089799881,0.052657559514045715,-0.36101263761520386,-0.12433692812919617,0.06425319612026215,-0.3077174127101898,-0.12092391401529312
A,-0.012086092494428158,-0.009043322876095772,0.008067247457802296,-0.12482068687677383,-0.0963674932718277,-0.023981686681509018,-0.2314494252204895,-0.2552143633365631,-0.08731091022491455,-0.20328328013420105,-0.3760651648044586,-0.08958300948143005,-0.21832053363323212,-0.49710169434547424,-0.0912061408162117,-0.2302519977092743,-0.453759104013443,-0.02587350830435753,-0.32482147216796875,-0.670339047908783,-0.1412675380706787,-0.31718847155570984,-0.8069513440132141,-0.1596524864435196,-0.31701335310935974,-0.9172600507736206,-0.19477568566799164,-0.11709116399288177,-0.421802282333374,-0.0355665497481823,-0.09309925884008408,-0.5644528269767761,-0.1588592231273651,-0.11865509301424026,-0.43803659081459045,-0.19895750284194946,-0.1319941282272339,-0.3172967731952667,-0.18172505497932434,-0.001604079152457416,-0.41033482551574707,-0.04865620657801628,0.03626273572444916,-0.5617663264274597,-0.1569862961769104,-0.019833164289593697,-0.4193492531776428,-0.15174230933189392,-0.025390295311808586,-0.2924659550189972,-0.09134364873170853,0.10345576703548431,-0.3515314757823944,-0.05578897148370743,0.0892065018415451,-0.44344523549079895,-0.1281871199607849,0.03781769424676895,-0.35388806462287903,-0.11887412518262863,0.04390571266412735,-0.27131107449531555,-0.09880361706018448
A,-0.00564218545332551,0.019688796252012253,-0.01005739625543356,-0.14522062242031097,-0.09049490839242935,-0.039774589240550995,-0.1938265562057495,-0.22647085785865784,-0.04402485117316246,-0.20280621945858002,-0.38786742091178894,-0.10698899626731873,-0.1869235336780548,-0.48942744731903076,-0.06892801821231842,-0.21033400297164917,-0.4443666338920593,-0.02449268475174904,-0.3152380585670471,-0.6994367241859436,-0.09306367486715317,-0.2986268401145935,-0.8303120136260986,-0.13843394815921783,-0.36400407552719116,-0.9170483946800232,-0.15558771789073944,-0.11260442435741425,-0.4501803517341614,0.011812902987003326,-0.10411613434553146,-0.5449983477592468,-0.16046157479286194,-0.12128160893917084,-0.44819825887680054,-0.1523168385028839,-0.12496975064277649,-0.34540680050849915,-0.17597566545009613,-0.010660308413207531,-0.41127651929855347,-0.08092141151428223,-0.0023988811299204826,-0.5410049557685852,-0.19063527882099152,-0.010258509777486324,-0.3897590637207031,-0.10041673481464386,-0.017469387501478195,-0.27458861470222473,-0.07977347075939178,0.12209884822368622,-0.35521405935287476,-0.034275203943252563,0.10033813118934631,-0.4576547145843506,-0.1469084769487381,0.011616017669439316,-0.3389073610305786,-0.1442478746175766,0.050508953630924225,-0.24376074969768524,-0.11109641194343567
A,0.0007651061750948429,-0.0030199054162949324,0.0074617997743189335,-0.09248866140842438,-0.06056727468967438,-0.04578709229826927,-0.204807311296463,-0.29405587911605835,-0.06703422218561172,-0.2732335329055786,-0.36849308013916016,-0.1330144703388214,-0.16430729627609253,-0.5102813243865967,-0.051889169961214066,-0.24719738960266113,-0.45840102434158325,-0.0022726915776729584,-0.2795601785182953,-0.6820862889289856,-0.10799013823270798,-0.3172086179256439,-0.8334416151046753,-0.15292517840862274,-0.3272300958633423,-0.9125192761421204,-0.18251629173755646,-0.09166937321424484,-0.46761900186538696,-0.01348232664167881,-0.09595323354005814,-0.5398786664009094,-0.13682912290096283,-0.09954595565795898,-0.41478559374809265,-0.1953088343143463,-0.09634044021368027,-0.3017696440219879,-0.16101489961147308,-0.03561816364526749,-0.395952969789505,-0.07618559896945953,0.009452512487769127,-0.5251221656799316,-0.16610753536224365,-0.014720827341079712,-0.4106808304786682,-0.11707572638988495,-0.049627672880887985,-0.32876089215278625,-0.1272832304239273,0.13572776317596436,-0.3442099690437317,-0.04365750774741173,0.08086051791906357,-0.4240587055683136,-0.1595063954591751,0.02119443751871586,-0.34618979692459106,-0.14466999471187592,0.031050587072968483,-0.2795690596103668,-0.09947557747364044
A,-0.004255028907209635,-0.046189285814762115,-0.023760918527841568,-0.12550754845142365,-0.04730996489524841,-0.05131930857896805,-0.19842155277729034,-0.3004304766654968,-0.03971075266599655,-0.2393544763326645,-0.41124919056892395,-0.09563471376895905,-0.16932664811611176,-0.5161796808242798,-0.0831495150923729,-0.25075027346611023,-0.4491038918495178,-0.053800951689481735,-0.2841658890247345,-0.7265845537185669,-0.12297964096069336,-0.34408038854599,-0.8002569079399109,-0.19440728425979614,-0.2917380630970001,-0.9374023079872131,-0.18034467101097107,-0.1595539003610611,-0.45381978154182434,-0.024943610653281212,-0.07510186731815338,-0.5924886465072632,-0.1248178705573082,-0.09401564300060272,-0.40476900339126587,-0.17648845911026,-0.061518240720033646,-0.33964747190475464,-0.15086039900779724,0.02786276862025261,-0.3903864324092865,-0.061852212995290756,0.024097029119729996,-0.5369194746017456,-0.15748804807662964,0.009174119681119919,-0.3750220835208893,-0.1550958901643753,0.010585960000753403,-0.2967023253440857,-0.08921270072460175,0.11073722690343857,-0.37311169505119324,-0.06665869057178497,0.08179190754890442,-0.4472077786922455,-0.14285458624362946,0.04687287285923958,-0.36969292163848877,-0.11467741429805756,0.0373261496424675,-0.27796247601509094,-0.09360629320144653
B,-0.04178624227643013,0.018185503780841827,0.04613965004682541,0.10196470469236374,0.27220419049263,-0.23035265505313873,0.2708152234554291,0.4216960668563843,-0.3549724817276001,0.3404519557952881,0.5755143761634827,-0.45950037240982056,0.42211776971817017,0.7136190533638,-0.6055723428726196,0.8134302496910095,0.2629280090332031,-0.3235700726509094,0.6694252490997314,0.30655765533447266,-0.4915984272956848,0.4280169904232025,0.2994319796562195,-0.5496209263801575,0.48975566029548645,0.26362180709838867,-0.5548409819602966,0.8276141881942749,0.12091869860887527,-0.29811176657676697,0.5690720677375793,0.21192805469036102,-0.4693607985973358,0.3790166974067688,0.1691674441099167,-0.4695141017436981,0.4565930664539337,0.13070154190063477,-0.4842566251754761,0.7402365803718567,-0.04428229480981827,-0.2626156210899353,0.5681067705154419,0.06257548928260803,-0.4733623266220093,0.36855748295783997,0.09501828998327255,-0.41370147466659546,0.43835732340812683,0.013596519827842712,-0.37066879868507385,0.6802222728729248,-0.14093871414661407,-0.3529714047908783,0.5131504535675049,-0.09286098182201385,-0.441918283700943,0.3770650029182434,-0.0728156566619873,-0.36101818084716797,0.3923666775226593,-0.11413443088531494,-0.37292835116386414
B,0.007248363923281431,-0.0007345796911977232,0.009856494143605232,0.13551436364650726,0.21982036530971527,-0.18065737187862396,0.29272571206092834,0.4274253249168396,-0.3525328040122986,0.35071003437042236,0.5851790308952332,-0.4540621340274811,0.4043123424053192,0.7211397886276245,-0.5457728505134583,0.7850907444953918,0.21313700079917908,-0.29832184314727783,0.661536693572998,0.31985723972320557,-0.4827646315097809,0.43665480613708496,0.28715768456459045,-0.49965834617614746,0.45770639181137085,0.2311975061893463,-0.5451657176017761,0.8238950371742249,0.09417367726564407,-0.307233989238739,0.5959171652793884,0.2256065160036087,-0.4625665545463562,0.3569658398628235,0.1723664551973343,-0.45131948590278625,0.4510660171508789,0.13826008141040802,-0.42447978258132935,0.7951298952102661,-0.05313596874475479,-0.29319465160369873,0.5247937440872192,0.0766330286860466,-0.42944228649139404,0.37721118330955505,0.045812755823135376,-0.4012950360774994,0.37224850058555603,0.016815468668937683,-0.37805044651031494,0.6372029781341553,-0.11263930797576904,-0.33759254217147827,0.5164772868156433,-0.07084161043167114,-0.43288445472717285,0.36824145913124084,-0.01532730832695961,-0.38169023394584656,0.37378475069999695,-0.07908327877521515,-0.3612883985042572
B,-0.030117874965071678,0.03677951171994209,0.01268899068236351,0.1022384762763977,0.1774052381515503,-0.19335179030895233,0.31962743401527405,0.4129001498222351,-0.33193239569664,0.367989182472229,0.5675390958786011,-0.4603016972541809,0.39207419753074646,0.7075978517532349,-0.5834746956825256,0.7944985628128052,0.22952750325202942,-0.31061187386512756,0.6467791795730591,0.30067384243011475,-0.4992610514163971,0.44638583064079285,0.30809396505355835,-0.5319808721542358,0.46444568037986755,0.22260138392448425,-0.5319271087646484,0.8040727376937866,0.07925166189670563,-0.30511176586151123,0.5948175191879272,0.2056620717048645,-0.44743332266807556,0.3329235911369324,0.1749083250761032,-0.45371073484420776,0.44518163800239563,0.14100129902362823,-0.4747936725616455,0.7800388336181641,-0.05467807501554489,-0.30855414271354675,0.5472432971000671,0.08971000462770462,-0.48334264755249023,0.39376652240753174,0.08712030947208405,-0.36527565121650696,0.42292001843452454,0.03649988770484924,-0.41469258069992065,0.6442749500274658,-0.16956444084644318,-0.38048607110977173,0.4736020863056183,-0.07842541486024857,-0.4396126866340637,0.41648197174072266,-0.023471884429454803,-0.41012051701545715,0.4105686843395233,-0.08142523467540741,-0.4032834768295288
B,0.009970448911190033,-0.0022270733024924994,0.032022614032030106,0.1376970112323761,0.20114612579345703,-0.224355548620224,0.28794682025909424,0.4322977066040039,-0.36392733454704285,0.33966556191444397,0.6205064058303833,-0.46764445304870605,0.39800187945365906,0.768831729888916,-0.5708746910095215,0.7793994545936584,0.23869390785694122,-0.3393169939517975,0.6219887733459473,0.35312938690185547,-0.48829004168510437,0.4615672528743744,0.2753642201423645,-0.5309960842132568,0.43204158544540405,0.2345045953989029,-0.520684003829956,0.8283078074455261,0.10901829600334167,-0.3062984049320221,0.5788617134094238,0.20966462790966034,-0.46923166513442993,0.3785688877105713,0.17504344880580902,-0.46696457266807556,0.4891391396522522,0.14662961661815643,-0.5030444264411926,0.7767877578735352,-0.0527016744017601,-0.3344882130622864,0.5809707045555115,0.08468959480524063,-0.48068878054618835,0.3637552559375763,0.09804853796958923,-0.4297344386577606,0.42564019560813904,0.09744149446487427,-0.38127201795578003,0.6203743815422058,-0.15175090730190277,-0.34582775831222534,0.48055773973464966,-0.038125164806842804,-0.43201592564582825,0.36563050746917725,-0.04342195391654968,-0.4108351171016693,0.35763275623321533,-0.06025674566626549,-0.38393551111221313
B,0.007898962125182152,0.014802184887230396,0.022420194000005722,0.15051324665546417,0.1899135708808899,-0.2096644639968872,0.2644306719303131,0.3991105854511261,-0.3356464207172394,0.322544664144516,0.5858335494995117,-0.4985291659832001,0.3847573399543762,0.6946667432785034,-0.5748633146286011,0.8084008097648621,0.19586744904518127,-0.28311583399772644,0.6343850493431091,0.3770992159843445,-0.507931113243103,0.4690186083316803,0.30890193581581116,-0.5308507084846497,0.42799264192581177,0.24400824308395386,-0.5299205780029297,0.8304609656333923,0.11257368326187134,-0.27604052424430847,0.5955372452735901,0.20894493162631989,-0.4431757628917694,0.38219285011291504,0.2044638991355896,-0.46137773990631104,0.4478186368942261,0.16692128777503967,-0.4812975823879242,0.7232185006141663,-0.03279075771570206,-0.31180429458618164,0.5672725439071655,0.08881375193595886,-0.4705268144607544,0.36635568737983704,0.06372522562742233,-0.4215293526649475,0.43759220838546753,0.027647731825709343,-0.3574785590171814,0.6468573808670044,-0.13554270565509796,-0.3482601046562195,0.4776793122291565,-0.08579248934984207,-0.41937127709388733,0.33083105087280273,-0.052301883697509766,-0.426913857460022,0.3860178589820862,-0.03741847351193428,-0.4090299606323242
B,-0.01474266778677702,-0.030935483053326607,-0.03740309178829193,0.11782220005989075,0.2081349492073059,-0.1807333081960678,0.288815438747406,0.3900066316127777,-0.3136480152606964,0.38024336099624634,0.5728335380554199,-0.4525742530822754,0.43888720870018005,0.7269349098205566,-0.5759410858154297,0.8043220639228821,0.24049346148967743,-0.30879342555999756,0.6766072511672974,0.3401757776737213,-0.5101922750473022,0.4357352554798126,0.276180624961853,-0.5191007852554321,0.4512576758861542,0.2604273557662964,-0.5656000971794128,0.7987309098243713,0.11571572721004486,-0.2978268563747406,0.5810164213180542,0.1769239604473114,-0.4863659143447876,0.34455806016921997,0.1756857931613922,-0.49010348320007324,0.45699116587638855,0.16152216494083405,-0.4846016764640808,0.72786945104599,-0.042143650352954865,-0.30797189474105835,0.5451399683952332,0.07150328159332275,-0.43706008791923523,0.3547384738922119,0.06692717224359512,-0.40057316422462463,0.42672303318977356,0.07015467435121536,-0.3886024057865143,0.6381418108940125,-0.13102883100509644,-0.3377129137516022,0.5067638158798218,-0.058757904917001724,-0.4221341907978058,0.3452832102775574,-0.056593138724565506,-0.4248332977294922,0.3868178725242615,-0.07141907513141632,-0.36469075083732605
B,0.04177007079124451,-0.016457142308354378,-0.0008153528906404972,0.10655176639556885,0.20624685287475586,-0.19995754957199097,0.25232958793640137,0.41540077328681946,-0.3655693829059601,0.35475555062294006,0.5564842224121094,-0.4546564817428589,0.42063435912132263,0.7311528921127319,-0.5662042498588562,0.7697875499725342,0.21582448482513428,-0.30549922585487366,0.6414905190467834,0.32740551233291626,-0.4668695628643036,0.49400344491004944,0.28260213136672974,-0.5175588726997375,0.44520941376686096,0.23084987699985504,-0.5626087784767151,0.8082387447357178,0.08664996176958084,-0.2957168519496918,0.5800103545188904,0.1689358651638031,-0.4500848650932312,0.3778584599494934,0.14820285141468048,-0.4844561517238617,0.4259464144706726,0.1602288782596588,-0.48631882667541504,0.7639167904853821,-0.04724469408392906,-0.296750545501709,0.5447521805763245,0.06832630932331085,-0.44385355710983276,0.3776518702507019,0.08119505643844604,-0.4142191410064697,0.442239373922348,0.07241284847259521,-0.38497817516326904,0.6558660268783569,-0.1745116263628006,-0.35389795899391174,0.5103970766067505,-0.09230200201272964,-0.42959463596343994,0.3640221953392029,-0.02178611233830452,-0.41125404834747314,0.3586147129535675,-0.08233912289142609,-0.38656195998191833
B,0.012149006128311157,0.009287207387387753,0.025408020243048668,0.12770377099514008,0.18396823108196259,-0.20734266936779022,0.288991779088974,0.39452600479125977,-0.33605825901031494,0.36392760276794434,0.6047068238258362,-0.48235753178596497,0.3805885910987854,0.6939679980278015,-0.5745159387588501,0.811985433101654,0.2338893860578537,-0.3281305134296417,0.6315214037895203,0.32911697030067444,-0.464750736951828,0.47405195236206055,0.3224818706512451,-0.5119850635528564,0.46271082758903503,0.2408996820449829,-0.5494899153709412,0.8429732322692871,0.09752970188856125,-0.2909800410270691,0.5858522057533264,0.21965466439723969,-0.4791538119316101,0.34262996912002563,0.1572416126728058,-0.5098859667778015,0.45278701186180115,0.19434641301631927,-0.48547694087028503,0.7290254831314087,-0.024976804852485657,-0.2819019556045532,0.5465289354324341,0.10143342614173889,-0.4607090950012207,0.36638569831848145,0.039361029863357544,-0.40465882420539856,0.4026997983455658,0.027589716017246246,-0.4100888967514038,0.6657304167747498,-0.09847941994667053,-0.35467901825904846,0.48553335666656494,-0.08040527999401093,-0.4274519085884094,0.3844541609287262,-0.05539180338382721,-0.4220457673072815,0.3602099120616913,-0.06123123690485954,-0.39342376589775085
B,-0.036155033856630325,-0.023481113836169243,-0.019723622128367424,0.11373142898082733,0.20389142632484436,-0.1789984107017517,0.26573920249938965,0.3981073200702667,-0.36394864320755005,0.37207043170928955,0.5638324618339539,-0.4681396186351776,0.4156821072101593,0.718856692314148,-0.5678374767303467,0.8170198202133179,0.24451252818107605,-0.3120274841785431,0.645994246006012,0.33708396553993225,-0.4915340840816498,0.48165833950042725,0.30318647623062134,-0.5171846747398376,0.4438037872314453,0.24891020357608795,-0.5419074892997742,0.7743142247200012,0.0899580642580986,-0.3187226355075836,0.5631234645843506,0.22379037737846375,-0.47599291801452637,0.34745728969573975,0.19693240523338318,-0.5085095167160034,0.4562613070011139,0.1679966151714325,-0.5221922993659973,0.7403448820114136,-0.026355018839240074,-0.2934374213218689,0.53410804271698,0.07243359088897705,-0.44562649726867676,0.34369567036628723,0.0813305526971817,-0.38955044746398926,0.4003329575061798,0.05452580004930496,-0.37719568610191345,0.6327071189880371,-0.14115111529827118,-0.34541600942611694,0.4750500023365021,-0.08041713386774063,-0.4558141231536865,0.37274813652038574,-0.04646662250161171,-0.3989112377166748,0.39816489815711975,-0.06966620683670044,-0.40619009733200073
B,0.01303116325289011,-0.012499150820076466,0.011292796581983566,0.11349526047706604,0.2063564658164978,-0.18675750494003296,0.3174554407596588,0.42533114552497864,-0.35200509428977966,0.3304629921913147,0.5423964858055115,-0.4626401960849762,0.4079047441482544,0.6804618239402771,-0.5681783556938171,0.8235179781913757,0.23650768399238586,-0.31499212980270386,0.630486786365509,0.34761467576026917,-0.49128514528274536,0.4403392970561981,0.3204345107078552,-0.5464556813240051,0.4525796175003052,0.25317174196243286,-0.5480090379714966,0.8440546989440918,0.09500247985124588,-0.29544442892074585,0.5839570760726929,0.1767008751630783,-0.43838736414909363,0.3828940987586975,0.20093657076358795,-0.4919726252555847,0.4384288787841797,0.18469931185245514,-0.437208890914917,0.7464118003845215,-0.02616967260837555,-0.3329930901527405,0.5406014323234558,0.06044056639075279,-0.4396032691001892,0.3536641597747803,0.0678609311580658,-0.39576366543769836,0.4186673164367676,0.06933172047138214,-0.3821234703063965,0.6686913967132568,-0.1644166260957718,-0.3406051993370056,0.4614148437976837,-0.09045062959194183,-0.451035737991333,0.403442919254303,-0.07583143562078476,-0.3752772808074951,0.40936344861984253,-0.06464824080467224,-0.40959253907203674
B,0.01628120429813862,0.037743162363767624,0.019578244537115097,0.13060569763183594,0.22336754202842712,-0.18073545396327972,0.28794777393341064,0.40406516194343567,-0.32561153173446655,0.3516245186328888,0.590202271938324,-0.42616158723831177,0.42383304238319397,0.7094153761863708,-0.5687403678894043,0.8231901526451111,0.22054606676101685,-0.27697813510894775,0.649789035320282,0.3365938067436218,-0.4687105715274811,0.5168895721435547,0.2957618534564972,-0.5376377105712891,0.44855600595474243,0.26652324199676514,-0.5217851996421814,0.7929529547691345,0.08831851184368134,-0.31027278304100037,0.5780818462371826,0.2402031570672989,-0.442920982837677,0.39657407999038696,0.16731469333171844,-0.49286720156669617,0.4345681369304657,0.1317223161458969,-0.47700202465057373,0.7660983800888062,-0.075823113322258,-0.29902419447898865,0.5875557661056519,0.051229700446128845,-0.45408862829208374,0.338173508644104,0.052229806780815125,-0.4093687832355499,0.45779889822006226,0.08071795105934143,-0.37647953629493713,0.674251914024353,-0.19949766993522644,-0.34730663895606995,0.4859072268009186,-0.06172101944684982,-0.4519489109516144,0.3470824062824249,-0.07311640679836273,-0.40265214443206787,0.40365251898765564,-0.08121462166309357,-0.3762739598751068
B,-0.0028193912003189325,-0.012548871338367462,-0.013883876614272594,0.08076877892017365,0.22512784600257874,-0.18066079914569855,0.2947275638580322,0.4614342749118805,-0.3500541150569916,0.33245792984962463,0.6082075238227844,-0.43692702054977417,0.3889443576335907,0.7178826332092285,-0.5747973918914795,0.812800943851471,0.2302819937467575,-0.29894381761550903,0.6733577251434326,0.37348273396492004,-0.48539865016937256,0.4672372043132782,0.3183631896972656,-0.5213472843170166,0.4890912175178528,0.2622295022010803,-0.5528446435928345,0.8558420538902283,0.07997427135705948,-0.2819918394088745,0.5711144208908081,0.22215139865875244,-0.4442928433418274,0.3873754143714905,0.2059667855501175,-0.48422765731811523,0.41067081689834595,0.15092507004737854,-0.4747895896434784,0.7433292269706726,0.01780882105231285,-0.31121841073036194,0.5191582441329956,0.061484042555093765,-0.45103582739830017,0.3599160313606262,0.09344989061355591,-0.3938055634498596,0.4397525191307068,0.06580870598554611,-0.3623522222042084,0.6513809561729431,-0.11287902295589447,-0.3176581859588623,0.4770079255104065,-0.06423185020685196,-0.41541150212287903,0.39381182193756104,-0.045071158558130264,-0.39671674370765686,0.3572116196155548,-0.07889220863580704,-0.39482781291007996
B,-0.020325003191828728,-2.8559365091496147e-05,-0.005208444781601429,0.09945104271173477,0.23313020169734955,-0.207750603556633,0.27697521448135376,0.4276091158390045,-0.3559262454509735,0.3862667381763458,0.5818819403648376,-0.4848887622356415,0.37559035420417786,0.7206887006759644,-0.5796420574188232,0.7783676385879517,0.211593896150589,-0.32471516728401184,0.6441748142242432,0.337053507566452,-0.5021708011627197,0.44116389751434326,0.2850559651851654,-0.5412760376930237,0.48266828060150146,0.25880497694015503,-0.5127794146537781,0.8291318416595459,0.10278830677270889,-0.2807684540748596,0.6092323660850525,0.17777949571609497,-0.47671374678611755,0.3637305796146393,0.1826186180114746,-0.4653041958808899,0.40472257137298584,0.1542242020368576,-0.4723527133464813,0.7269192934036255,-0.05545883625745773,-0.30238664150238037,0.5358651280403137,0.09274712949991226,-0.4402679204940796,0.36925405263900757,0.04100533947348595,-0.42946773767471313,0.384711354970932,0.0383504219353199,-0.3965529799461365,0.6849865317344666,-0.13128742575645447,-0.34523436427116394,0.46652039885520935,-0.037080246955156326,-0.45381245017051697,0.32447490096092224,-0.06970062851905823,-0.4428574740886688,0.4124917685985565,-0.0944187268614769,-0.38476279377937317
B,0.03010927140712738,-0.018399091437458992,-0.002358559286221862,0.16083073616027832,0.2164834886789322,-0.19968324899673462,0.2785349190235138,0.3932090699672699,-0.3588936924934387,0.37916436791419983,0.5972563028335571,-0.4862804412841797,0.4447626769542694,0.752018392086029,-0.5711789131164551,0.7688767910003662,0.21658287942409515,-0.31839874386787415,0.6488551497459412,0.3681918680667877,-0.5027120113372803,0.4494536221027374,0.29365384578704834,-0.5097509622573853,0.45195209980010986,0.24776792526245117,-0.5560908913612366,0.8040460348129272,0.10637518763542175,-0.2948659360408783,0.5683927536010742,0.2272227704524994,-0.45405644178390503,0.36590829491615295,0.19647414982318878,-0.44522371888160706,0.4202716052532196,0.13946470618247986,-0.47916126251220703,0.778144896030426,-0.02410057559609413,-0.3090725243091583,0.5848063826560974,0.07099702209234238,-0.4409485459327698,0.34820377826690674,0.0716295912861824,-0.3933521509170532,0.40697914361953735,0.03537388890981674,-0.3813866078853607,0.6837082505226135,-0.17720595002174377,-0.352141410112381,0.5107517242431641,-0.11710304021835327,-0.3984401524066925,0.36806824803352356,-0.014560051262378693,-0.43299931287765503,0.41271013021469116,-0.08690966665744781,-0.3893103003501892
B,-0.0147958779707551,-0.01270547416061163,-0.0343380905687809,0.06595747172832489,0.22072355449199677,-0.1472901999950409,0.278907835483551,0.39847949147224426,-0.3332279622554779,0.34485211968421936,0.5621644854545593,-0.49348559975624084,0.3860560655593872,0.7406161427497864,-0.5820352435112,0.8060234189033508,0.22962912917137146,-0.3317285180091858,0.6599015593528748,0.35035422444343567,-0.5016010403633118,0.45872312784194946,0.31323546171188354,-0.5323158502578735,0.4550347328186035,0.25347286462783813,-0.5516411662101746,0.7907388806343079,0.08505229651927948,-0.29761600494384766,0.5706294178962708,0.20845142006874084,-0.46208837628364563,0.3526541590690613,0.17957164347171783,-0.4447774887084961,0.4197295606136322,0.13436287641525269,-0.4845108389854431,0.7207600474357605,-0.04412849619984627,-0.34346339106559753,0.507387638092041,0.08244766294956207,-0.4437694847583771,0.39646729826927185,0.06646892428398132,-0.3925410807132721,0.4154127836227417,0.03384610265493393,-0.3658542037010193,0.6486898064613342,-0.13101767003536224,-0.33441248536109924,0.471407413482666,-0.09521307051181793,-0.4569946229457855,0.3515967130661011,-0.03650709241628647,-0.4162931740283966,0.42461058497428894,-0.06297384202480316,-0.3985643982887268
B,-0.017125504091382027,-0.039295341819524765,0.021698690950870514,0.14873994886875153,0.21717414259910583,-0.15957561135292053,0.2834738492965698,0.4077318608760834,-0.32020846009254456,0.35850217938423157,0.563368022441864,-0.4754193127155304,0.37025877833366394,0.717499852180481,-0.5653997659683228,0.8263550996780396,0.24989962577819824,-0.32925891876220703,0.6698159575462341,0.3396855890750885,-0.44582846760749817,0.46981799602508545,0.29543817043304443,-0.505316436290741,0.4491690397262573,0.23419086635112762,-0.5508707165718079,0.8244348764419556,0.11627975851297379,-0.3064686954021454,0.5869643092155457,0.22468513250350952,-0.4620838463306427,0.40045246481895447,0.14719218015670776,-0.4962557256221771,0.4300744831562042,0.1688341498374939,-0.48314014077186584,0.7178093194961548,-0.01655995473265648,-0.33628174662590027,0.5703808665275574,0.09384229779243469,-0.4304112493991852,0.38681039214134216,0.09159380197525024,-0.3973398804664612,0.41511520743370056,0.04651602357625961,-0.37847384810447693,0.657672643661499,-0.15493862330913544,-0.35487425327301025,0.519324779510498,-0.09661233425140381,-0.414676696062088,0.405506432056427,-0.07499247789382935,-0.3862256407737732,0.3938770294189453,-0.0445634089410305,-0.4062400460243225
